Code Domaine,Domaine,Code zone (M49),Zone,Code Élément,Élément,Code Produit (CPC),Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole
"EK","Tendances dans l’élevage","788","Tunisie","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2018","2018","UGB/ha","0.1","E","Valeur estimée"
"EK","Tendances dans l’élevage","788","Tunisie","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2019","2019","UGB/ha","0.1","E","Valeur estimée"
"EK","Tendances dans l’élevage","788","Tunisie","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2020","2020","UGB/ha","0.1","E","Valeur estimée"
"EK","Tendances dans l’élevage","788","Tunisie","7211","Part du total des animaux","02151","Poulets","2016","2016","% du total des UGB","36.56","E","Valeur estimée"
"EK","Tendances dans l’élevage","788","Tunisie","7211","Part du total des animaux","02151","Poulets","2017","2017","% du total des UGB","37.37","E","Valeur estimée"
"EK","Tendances dans l’élevage","788","Tunisie","7211","Part du total des animaux","02151","Poulets","2018","2018","% du total des UGB","36.97","E","Valeur estimée"
"EK","Tendances dans l’élevage","788","Tunisie","7211","Part du total des animaux","02151","Poulets","2019","2019","% du total des UGB","37.71","E","Valeur estimée"
"EK","Tendances dans l’élevage","788","Tunisie","7211","Part du total des animaux","02151","Poulets","2020","2020","% du total des UGB","38.26","E","Valeur estimée"
"EK","Tendances dans l’élevage","795","Turkménistan","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2016","2016","UGB/ha","0","E","Valeur estimée"
"EK","Tendances dans l’élevage","795","Turkménistan","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2017","2017","UGB/ha","0","E","Valeur estimée"
"EK","Tendances dans l’élevage","795","Turkménistan","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2018","2018","UGB/ha","0","E","Valeur estimée"
"EK","Tendances dans l’élevage","795","Turkménistan","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2019","2019","UGB/ha","0","E","Valeur estimée"
"EK","Tendances dans l’élevage","795","Turkménistan","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2020","2020","UGB/ha","0","E","Valeur estimée"
"EK","Tendances dans l’élevage","795","Turkménistan","7211","Part du total des animaux","02151","Poulets","2016","2016","% du total des UGB","5.01","E","Valeur estimée"
"EK","Tendances dans l’élevage","795","Turkménistan","7211","Part du total des animaux","02151","Poulets","2017","2017","% du total des UGB","5.18","E","Valeur estimée"
"EK","Tendances dans l’élevage","795","Turkménistan","7211","Part du total des animaux","02151","Poulets","2018","2018","% du total des UGB","5.18","E","Valeur estimée"
"EK","Tendances dans l’élevage","795","Turkménistan","7211","Part du total des animaux","02151","Poulets","2019","2019","% du total des UGB","5.14","E","Valeur estimée"
"EK","Tendances dans l’élevage","795","Turkménistan","7211","Part du total des animaux","02151","Poulets","2020","2020","% du total des UGB","5.16","E","Valeur estimée"
"EK","Tendances dans l’élevage","792","Turquie","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2016","2016","UGB/ha","0.09","E","Valeur estimée"
"EK","Tendances dans l’élevage","792","Turquie","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2017","2017","UGB/ha","0.09","E","Valeur estimée"
"EK","Tendances dans l’élevage","792","Turquie","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2018","2018","UGB/ha","0.09","E","Valeur estimée"
"EK","Tendances dans l’élevage","792","Turquie","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2019","2019","UGB/ha","0.09","E","Valeur estimée"
"EK","Tendances dans l’élevage","792","Turquie","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2020","2020","UGB/ha","0.1","E","Valeur estimée"
"EK","Tendances dans l’élevage","792","Turquie","7211","Part du total des animaux","02151","Poulets","2016","2016","% du total des UGB","18.77","E","Valeur estimée"
"EK","Tendances dans l’élevage","792","Turquie","7211","Part du total des animaux","02151","Poulets","2017","2017","% du total des UGB","19.41","E","Valeur estimée"
"EK","Tendances dans l’élevage","792","Turquie","7211","Part du total des animaux","02151","Poulets","2018","2018","% du total des UGB","17.39","E","Valeur estimée"
"EK","Tendances dans l’élevage","792","Turquie","7211","Part du total des animaux","02151","Poulets","2019","2019","% du total des UGB","16.38","E","Valeur estimée"
"EK","Tendances dans l’élevage","792","Turquie","7211","Part du total des animaux","02151","Poulets","2020","2020","% du total des UGB","17.23","E","Valeur estimée"
"EK","Tendances dans l’élevage","798","Tuvalu","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2016","2016","UGB/ha","0.3","E","Valeur estimée"
"EK","Tendances dans l’élevage","798","Tuvalu","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2017","2017","UGB/ha","0.29","E","Valeur estimée"
"EK","Tendances dans l’élevage","798","Tuvalu","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2018","2018","UGB/ha","0.3","E","Valeur estimée"
"EK","Tendances dans l’élevage","798","Tuvalu","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2019","2019","UGB/ha","0.31","E","Valeur estimée"
"EK","Tendances dans l’élevage","798","Tuvalu","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2020","2020","UGB/ha","0.31","E","Valeur estimée"
"EK","Tendances dans l’élevage","798","Tuvalu","7211","Part du total des animaux","02151","Poulets","2016","2016","% du total des UGB","15.89","E","Valeur estimée"
"EK","Tendances dans l’élevage","798","Tuvalu","7211","Part du total des animaux","02151","Poulets","2017","2017","% du total des UGB","15.57","E","Valeur estimée"
"EK","Tendances dans l’élevage","798","Tuvalu","7211","Part du total des animaux","02151","Poulets","2018","2018","% du total des UGB","15.78","E","Valeur estimée"
"EK","Tendances dans l’élevage","798","Tuvalu","7211","Part du total des animaux","02151","Poulets","2019","2019","% du total des UGB","15.96","E","Valeur estimée"
"EK","Tendances dans l’élevage","798","Tuvalu","7211","Part du total des animaux","02151","Poulets","2020","2020","% du total des UGB","16.14","E","Valeur estimée"
"EK","Tendances dans l’élevage","804","Ukraine","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2016","2016","UGB/ha","0.04","E","Valeur estimée"
"EK","Tendances dans l’élevage","804","Ukraine","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2017","2017","UGB/ha","0.04","E","Valeur estimée"
"EK","Tendances dans l’élevage","804","Ukraine","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2018","2018","UGB/ha","0.05","E","Valeur estimée"
"EK","Tendances dans l’élevage","804","Ukraine","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2019","2019","UGB/ha","0.05","E","Valeur estimée"
"EK","Tendances dans l’élevage","804","Ukraine","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2020","2020","UGB/ha","0.05","E","Valeur estimée"
"EK","Tendances dans l’élevage","804","Ukraine","7211","Part du total des animaux","02151","Poulets","2016","2016","% du total des UGB","29.96","E","Valeur estimée"
"EK","Tendances dans l’élevage","804","Ukraine","7211","Part du total des animaux","02151","Poulets","2017","2017","% du total des UGB","30.48","E","Valeur estimée"
"EK","Tendances dans l’élevage","804","Ukraine","7211","Part du total des animaux","02151","Poulets","2018","2018","% du total des UGB","32.07","E","Valeur estimée"
"EK","Tendances dans l’élevage","804","Ukraine","7211","Part du total des animaux","02151","Poulets","2019","2019","% du total des UGB","33.58","E","Valeur estimée"
"EK","Tendances dans l’élevage","804","Ukraine","7211","Part du total des animaux","02151","Poulets","2020","2020","% du total des UGB","36.26","E","Valeur estimée"
"EK","Tendances dans l’élevage","858","Uruguay","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2016","2016","UGB/ha","0.02","E","Valeur estimée"
"EK","Tendances dans l’élevage","858","Uruguay","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2017","2017","UGB/ha","0.02","E","Valeur estimée"
"EK","Tendances dans l’élevage","858","Uruguay","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2018","2018","UGB/ha","0.02","E","Valeur estimée"
"EK","Tendances dans l’élevage","858","Uruguay","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2019","2019","UGB/ha","0.03","E","Valeur estimée"
"EK","Tendances dans l’élevage","858","Uruguay","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2020","2020","UGB/ha","0.03","E","Valeur estimée"
"EK","Tendances dans l’élevage","858","Uruguay","7211","Part du total des animaux","02151","Poulets","2016","2016","% du total des UGB","3.66","E","Valeur estimée"
"EK","Tendances dans l’élevage","858","Uruguay","7211","Part du total des animaux","02151","Poulets","2017","2017","% du total des UGB","3.44","E","Valeur estimée"
"EK","Tendances dans l’élevage","858","Uruguay","7211","Part du total des animaux","02151","Poulets","2018","2018","% du total des UGB","3.41","E","Valeur estimée"
"EK","Tendances dans l’élevage","858","Uruguay","7211","Part du total des animaux","02151","Poulets","2019","2019","% du total des UGB","4.67","E","Valeur estimée"
"EK","Tendances dans l’élevage","858","Uruguay","7211","Part du total des animaux","02151","Poulets","2020","2020","% du total des UGB","4.33","E","Valeur estimée"
"EK","Tendances dans l’élevage","548","Vanuatu","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2016","2016","UGB/ha","0.03","E","Valeur estimée"
"EK","Tendances dans l’élevage","548","Vanuatu","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2017","2017","UGB/ha","0.02","E","Valeur estimée"
"EK","Tendances dans l’élevage","548","Vanuatu","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2018","2018","UGB/ha","0.03","E","Valeur estimée"
"EK","Tendances dans l’élevage","548","Vanuatu","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2019","2019","UGB/ha","0.03","E","Valeur estimée"
"EK","Tendances dans l’élevage","548","Vanuatu","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2020","2020","UGB/ha","0.03","E","Valeur estimée"
"EK","Tendances dans l’élevage","548","Vanuatu","7211","Part du total des animaux","02151","Poulets","2016","2016","% du total des UGB","5.24","E","Valeur estimée"
"EK","Tendances dans l’élevage","548","Vanuatu","7211","Part du total des animaux","02151","Poulets","2017","2017","% du total des UGB","4.55","E","Valeur estimée"
"EK","Tendances dans l’élevage","548","Vanuatu","7211","Part du total des animaux","02151","Poulets","2018","2018","% du total des UGB","5.7","E","Valeur estimée"
"EK","Tendances dans l’élevage","548","Vanuatu","7211","Part du total des animaux","02151","Poulets","2019","2019","% du total des UGB","5.9","E","Valeur estimée"
"EK","Tendances dans l’élevage","548","Vanuatu","7211","Part du total des animaux","02151","Poulets","2020","2020","% du total des UGB","5.98","E","Valeur estimée"
"EK","Tendances dans l’élevage","862","Venezuela (République bolivarienne du)","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2016","2016","UGB/ha","0.06","E","Valeur estimée"
"EK","Tendances dans l’élevage","862","Venezuela (République bolivarienne du)","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2017","2017","UGB/ha","0.06","E","Valeur estimée"
"EK","Tendances dans l’élevage","862","Venezuela (République bolivarienne du)","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2018","2018","UGB/ha","0.06","E","Valeur estimée"
"EK","Tendances dans l’élevage","862","Venezuela (République bolivarienne du)","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2019","2019","UGB/ha","0.06","E","Valeur estimée"
"EK","Tendances dans l’élevage","862","Venezuela (République bolivarienne du)","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2020","2020","UGB/ha","0.06","E","Valeur estimée"
"EK","Tendances dans l’élevage","862","Venezuela (République bolivarienne du)","7211","Part du total des animaux","02151","Poulets","2016","2016","% du total des UGB","8.68","E","Valeur estimée"
"EK","Tendances dans l’élevage","862","Venezuela (République bolivarienne du)","7211","Part du total des animaux","02151","Poulets","2017","2017","% du total des UGB","9.1","E","Valeur estimée"
"EK","Tendances dans l’élevage","862","Venezuela (République bolivarienne du)","7211","Part du total des animaux","02151","Poulets","2018","2018","% du total des UGB","9.2","E","Valeur estimée"
